id;uri;siglaTipo;numero;ano;codTipo;descricaoTipo;ementa;ementaDetalhada;keywords;dataApresentacao;uriOrgaoNumerador;uriPropAnterior;uriPropPrincipal;uriPropPosterior;urlInteiroTeor;urnFinal;ultimoStatus_dataHora;ultimoStatus_sequencia;ultimoStatus_uriRelator;ultimoStatus_idOrgao;ultimoStatus_siglaOrgao;ultimoStatus_uriOrgao;ultimoStatus_regime;ultimoStatus_descricaoTramitacao;ultimoStatus_idTipoTramitacao;ultimoStatus_descricaoSituacao;ultimoStatus_idSituacao;ultimoStatus_despacho;ultimoStatus_url;Fake_news;OBS
2253807;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2253807;PL;2927;2020;139;Projeto de Lei;Institui a Lei Brasileira de Liberdade, Responsabilidade e Transparência na Internet.;"NA";Diretrizes, transparência, Rede social digital, Provedor de aplicação de mensagem instantânea, combate, notícia falsa (fake news). _Responsabilidade, Provedor de aplicações, proibição, conta de usuário inautêntica, conta automatizada (robô). _Transparência, provedor de aplicações, internet. _Provedor de aplicações, combate, desinformação, verificador de fatos independente, rotulagem, conteúdo digital. _Provedor de aplicação de mensagem instantânea, critério, limitação, encaminhamento, mensagem. _Provedor de aplicação, transparência, conteúdo patrocinado. Diretrizess, atuação, Poder Público. _Alteração,  Lei da Improbidade Administrativa, Ato de improbidade administrativa que atenta contra os princípios da administração pública, disseminação da informação, informação falsa, conta de usuário inautêntica, conta automatizada (robô).;2020-05-26T20:32:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";"NA";"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1897975;"NA";2021-03-30T00:00:00Z;8;"NA";4;MESA;https://dadosabertos.camara.leg.br/api/v2/orgaos/4;"NA";Publicação de Proposição;604;Retirado pelo Autor;950;Encaminhada à publicação. Publicação Inicial no DCD de 31/03/21 PÅG 160.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1997373;1;II - desinformação: conteúdo, em parte ou no todo, inequivocamente falso ou enganoso, passível de verificação, colocado fora de contexto, manipulado ou forjado, com potencial de causar danos individuais ou coletivos, ressalvado o ânimo humorístico ou de paródia.
2254196;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2254196;PL;3029;2020;139;Projeto de Lei;"""Altera a Lei nº 12.965, para criar a obrigação de normas próprias de publicação em aplicativos de Internet do tipo rede social e dá outras providências.""";"NA";Alteração, Marco Civil da Internet, obrigatoriedade, Provedor de aplicações, regulamentação, publicação, Rede social, bloqueio, Notícia falsa (fake news), Incitação à violência, crime.;2020-06-01T15:44:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";https://dadosabertos.camara.leg.br/api/v2/proposicoes/2253608;"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1899546;"NA";2021-03-03T16:56:00Z;16;"NA";186;CCP;https://dadosabertos.camara.leg.br/api/v2/orgaos/186;Prioridade (Art. 151, II, RICD);Recebimento;500;Tramitando em Conjunto;925;Recebimento pela CCTCI.;"NA";1;§ 2° O provedor de aplicações, rede sociais, deverá divulgar suas regras de publicações de conteúdo, proibindo a divulgação de notícias sabidamente falsas, incitamento de atos violentos, e outros crimes capitulados na legislação pátria
2254374;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2254374;PL;3095;2020;139;Projeto de Lei;Estabelece normas de transparência, educação e ampla informação para o combate à desinformação no país.;"NA";Diretrizes, combate, desinformação, notícia falsa (fake news), informação falsa. _Criação, Comitê de Combate à Desinformação (CCD). _Critério, transparência, mídia, provedor de aplicações, internet, rotulagem, conteúdo digital. _Educação, alfabetização, combate, desinformação. _Tipicidade penal, disseminação da informação, informação falsa, notícia falsa (fake news), desinformação.;2020-06-03T11:32:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";"NA";"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1900252;"NA";2021-03-30T00:00:00Z;10;"NA";4;MESA;https://dadosabertos.camara.leg.br/api/v2/orgaos/4;"NA";Publicação de Proposição;604;Retirado pelo Autor;950;Encaminhada à publicação. Publicação Inicial no DCD de 31/03/21 PÅG 180.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1997381;1;Art. 5º Desinformação é o conteúdo verificadamente falso ou enganoso, de alcance significativo, usado com a intenção de se obter vantagem, induzir o público a erro ou causar danos coletivos.
2254529;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2254529;PL;3131;2020;139;Projeto de Lei;Institui multa por confecção e divulgação de notícias falsas (fake news) sobre a pandemia de covid-19.;"NA";Multa, produção, divulgação, Notícia falsa (fake news), Ambiente virtual, internet, pandemia, coronavírus, dano à saúde, riscos (segurança), segurança sanitária, saúde pública..;2020-06-04T12:05:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";"NA";"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1900802;"NA";2021-12-15T21:01:00Z;42;https://dadosabertos.camara.leg.br/api/v2/deputados/204381;2010;CFT;https://dadosabertos.camara.leg.br/api/v2/orgaos/2010;Prioridade (Art. 151, II, RICD);Encerramento de Prazo;600;Aguardando Parecer;915;Encerrado o prazo de 5 sessões para apresentação de emendas ao projeto (de 02/12/2021 a 15/12/2021). Não foram apresentadas emendas.;"NA";1;Art. 1º Esta Lei dispõe sobre a multa por confecção e divulgação de notícias falsas (fake news) sobre a pandemia de covid-19. Art. 2º A divulgação de notícias falsas, distorcidas ou descontextualizadas relativas à pandemia de covid-19, que prejudiquem as medidas sanitárias de enfrentamento ou que, de qualquer modo, coloquem em risco a saúde pública, está sujeita à multa de R$ 500,00 (quinhentos reais) a R$ 10.000,00 (dez mil reais), sem prejuízo de dano material ou moral causado a outrem.
2254585;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2254585;PL;3144;2020;139;Projeto de Lei;Estabelece normas de transparência, educação, formação do pensamento crítico e ampla informação para o combate à desinformação no país.;"NA";Diretrizes, combate, desinformação, notícia falsa (fake news), informação falsa. _Criação, Comitê de Combate à Desinformação (CCD). _Critério, transparência, mídia, provedor de aplicações, internet, rotulagem, conteúdo digital. _Educação, alfabetização, combate, desinformação. _Tipicidade penal, disseminação da informação, informação falsa, notícia falsa (fake news), desinformação.;2020-06-04T17:59:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";https://dadosabertos.camara.leg.br/api/v2/proposicoes/2254270;"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1901033;"NA";2021-05-05T00:00:00Z;19;"NA";186;CCP;https://dadosabertos.camara.leg.br/api/v2/orgaos/186;Prioridade (Art. 151, II, RICD);Notificação de Despacho;203;Tramitando em Conjunto;925;"Exarado despacho no Requerimento n. 2348/2020, conforme o seguinte teor: ""Declaro prejudicado o Requerimento n. 2.348/2020, com fundamento no artigo 164, I, do Regimento Interno da Câmara dos Deputados, tendo em vista que o Projeto de Lei n. 3.144/2020 já foi apensado ao bloco do qual o Projeto de Lei n. 2.630/2020 faz parte em despacho inicial. Publique-se.""";"NA";1;Art. 5º Desinformação é o conteúdo verificadamente falso ou enganoso, com potencial de ludibriar o receptor, de alcance significativo, usado com a intenção de se obter vantagem, induzir o público a erro ou causar danos coletivos.
2254886;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2254886;PL;3221;2020;139;Projeto de Lei;Altera a Lei nº 12.232, de 29 de abril de 2010, para vedar o patrocínio, a publicidade institucional, de utilidade pública e mercadológica da União em provedores de aplicações que promovam desinformação ou divulguem notícias falsas.;"NA";Alteração, Lei Federal, Lei da Improbidade Administrativa, proibição, patrocínio, publicidade institucional, utilidade pública, provedor de aplicações, promoção, desinformação, divulgação, notícia falsa (fake news).;2020-06-09T15:54:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";https://dadosabertos.camara.leg.br/api/v2/proposicoes/20411;"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1902405;"NA";2021-07-15T00:00:00Z;23;"NA";2002;CCTCI;https://dadosabertos.camara.leg.br/api/v2/orgaos/2002;Prioridade (Art. 151, II, RICD);Notificação de Despacho;203;Tramitando em Conjunto;925;"Despacho exarado ao Requerimento n. 2.342/2020, conforme o seguinte teor: ""Declaro prejudicado o Requerimento n. 2.342/2020 quanto aos Projetos de Lei ns. 9.931/2018, 693/2020 e 2.389/2020, por já integrarem o conjunto de proposições encabeçado pelo Projeto de Lei n. 2.630/2020. INDEFIRO o Requerimento n. 2.342/2020 quanto aos Projetos de Lei ns. 10.915/2018 e 2.149/2019, por tratarem especificamente de matéria eleitoral, e quanto ao Projeto de Lei n.  559/2019, por cuidar especificamente de currículo escolar. DEFIRO o Requerimento n. 2.342/2020 quanto aos Projetos de Lei ns. 1.974/2019 e 2.844/2020 (e seu apenso, 3.222/2020), por guardarem relação com o Projeto de Lei n.  2.630/2020. Apensem-se, portanto, os Projetos de Lei ns. 1.974/2019 e 2.844/2020 (e seu apenso, 3.222/2020) ao Projeto de Lei n.  2.630/2020, oriundo do Senado Federal, na forma do art. 143, II, a, do Regimento Interno da Câmara dos Deputados. Em decorrência disso, redistribua-se o Projeto de Lei n.  2.630/2020 à Comissão de Trabalho, de Administração e Serviço Público, o que, por força do art. 34, II, acarretará a criação de Comissão Especial. INDEFIRO o Requerimento n. 2.342/2020 quanto aos Projetos de Lei ns. 3.221/2020 e 4.027/2020, por integrarem um conjunto de proposições que dispõe especificamente sobre publicidade institucional da União e outros entes federados.  Oficie-se. Publique-se.

[ATUALIZAÇÃO DO DESPACHO DO PL N. 2.630/2020: CTASP, CSSF, CCTCI, CFT (mérito e art. 54 do RICD) e CCJC (mérito e art. 54 do RICD). Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Prioridade (art. 151, II, do RICD)]";"NA";1;“Art. 4º-A É vedada à União a contratação de patrocínio, publicidade institucional, publicidade de utilidade pública ou publicidade mercadológica junto a empresas ou intermediários que façam anúncios, direta ou indiretamente, em provedores de aplicação de internet que promovam desinformação ou divulguem notícias falsas.
2254888;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2254888;PL;3222;2020;139;Projeto de Lei;Altera a Lei nº 8.666, de 21 de junho de 1993, para estender a aplicação da pena de que tratam os incisos III e IV do caput de seu art. 87 aos casos que especifica.;"NA";Alteração, Lei de Licitação, aplicação, sanção administrativa, empresa, profissional, disseminação da informação, financiamento, notícia falsa (fake news).;2020-06-09T15:54:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";https://dadosabertos.camara.leg.br/api/v2/proposicoes/2253576;"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1902409;"NA";2021-07-15T00:00:00Z;21;"NA";186;CCP;https://dadosabertos.camara.leg.br/api/v2/orgaos/186;Prioridade (Art. 151, II, RICD);Notificação de Despacho;203;Tramitando em Conjunto;925;"Despacho exarado ao Requerimento n. 2.342/2020, conforme o seguinte teor: ""Declaro prejudicado o Requerimento n. 2.342/2020 quanto aos Projetos de Lei ns. 9.931/2018, 693/2020 e 2.389/2020, por já integrarem o conjunto de proposições encabeçado pelo Projeto de Lei n. 2.630/2020. INDEFIRO o Requerimento n. 2.342/2020 quanto aos Projetos de Lei ns. 10.915/2018 e 2.149/2019, por tratarem especificamente de matéria eleitoral, e quanto ao Projeto de Lei n.  559/2019, por cuidar especificamente de currículo escolar. DEFIRO o Requerimento n. 2.342/2020 quanto aos Projetos de Lei ns. 1.974/2019 e 2.844/2020 (e seu apenso, 3.222/2020), por guardarem relação com o Projeto de Lei n.  2.630/2020. Apensem-se, portanto, os Projetos de Lei ns. 1.974/2019 e 2.844/2020 (e seu apenso, 3.222/2020) ao Projeto de Lei n.  2.630/2020, oriundo do Senado Federal, na forma do art. 143, II, a, do Regimento Interno da Câmara dos Deputados. Em decorrência disso, redistribua-se o Projeto de Lei n.  2.630/2020 à Comissão de Trabalho, de Administração e Serviço Público, o que, por força do art. 34, II, acarretará a criação de Comissão Especial. INDEFIRO o Requerimento n. 2.342/2020 quanto aos Projetos de Lei ns. 3.221/2020 e 4.027/2020, por integrarem um conjunto de proposições que dispõe especificamente sobre publicidade institucional da União e outros entes federados.  Oficie-se. Publique-se.

[ATUALIZAÇÃO DO DESPACHO DO PL N. 2.630/2020: CTASP, CSSF, CCTCI, CFT (mérito e art. 54 do RICD) e CCJC (mérito e art. 54 do RICD). Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Prioridade (art. 151, II, do RICD)]";"NA";1;“Art. 88-A. As sanções previstas nos incisos III e IV do caput do art. 87 também serão aplicadas às empresas e aos profissionais que disseminarem ou financiarem a disseminação de informações falsas.
2255165;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2255165;PL;3306;2020;139;Projeto de Lei;“Proíbe a utilização de qualquer tipo de acesso a internet da administração pública para a veiculação de notícias falsas e dá outras providências”;"NA";Proibição, funcionário público, acesso, internet, Administração Pública, publicação, Notícia falsa (fake news).;2020-06-15T14:45:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";"NA";"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1903783;"NA";2020-06-15T14:53:56Z;1;"NA";100001;SECAP(SGM);https://dadosabertos.camara.leg.br/api/v2/orgaos/100001;"NA";Apresentação de Proposição;100;Aguardando Autorização Devolução;1221;"Apresentação do Projeto de Lei n. 3306/2020, pelo Deputado Alexandre Frota  (PSDB/SP), que ""“Proíbe a utilização de qualquer tipo de acesso a internet da administração pública para a veiculação de notícias falsas e dá outras providências”"".";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1903784;1;Art. 1º - Fica proibida a utilização de qualquer tipo de acesso a internet da administração pública, por funcionário público, seja comissionado, concursado, terceirizado ou funcionário de empresa pública, para a veiculação de notícias falsas.
2255166;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2255166;PL;3307;2020;139;Projeto de Lei;“Dispõe sobre os danos causados pela publicação de noticia falsa e dá outras providências”;"NA";Responsabilização, cidadão, dano, divulgação, Disseminação da informação, Notícia falsa (fake news).;2020-06-15T14:45:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";https://dadosabertos.camara.leg.br/api/v2/proposicoes/2122678;"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1903785;"NA";2022-04-01T00:00:00Z;19;"NA";186;CCP;https://dadosabertos.camara.leg.br/api/v2/orgaos/186;Prioridade (Art. 151, II, RICD);Notificação de Despacho;203;Tramitando em Conjunto;925;"Despacho exarado no Requerimento n. 345/2022, conforme despacho do seguinte teor: ""Não conheço do pedido contido no Requerimento n. 345/2022, porquanto apresentado quando os Projetos de Lei n. 3.307/2020 e n. 2.630/2020 já tramitavam conjuntamente. Publique-se."".";"NA";1;Art. 1º - A divulgação e disseminação de noticia sabidamente falsa por qualquer cidadão que acarrete prejuízo material, deverá o responsável pela divulgação arcar com todos os prejuízos a que der causa.
2259158;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259158;PL;4027;2020;139;Projeto de Lei;Altera a Lei nº 12.232, de 29 de abril de 2020, para impedir a veiculação de publicidade de órgãos públicos em veículos de comunicação que propaguem notícias falsas (fake news).;"NA";Alteração, lei federal, proibição,  contratação, veiculação, patrocínio, Publicidade institucional, Propaganda institucional, órgão público, mídia, Mídia digital, divulgação, Notícia falsa (fake news).;2020-08-03T12:18:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";https://dadosabertos.camara.leg.br/api/v2/proposicoes/2254886;"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1918441;"NA";2021-07-15T00:00:00Z;20;"NA";2002;CCTCI;https://dadosabertos.camara.leg.br/api/v2/orgaos/2002;Prioridade (Art. 151, II, RICD);Notificação de Despacho;203;Tramitando em Conjunto;925;"Despacho exarado ao Requerimento n. 2.342/2020, conforme o seguinte teor: ""Declaro prejudicado o Requerimento n. 2.342/2020 quanto aos Projetos de Lei ns. 9.931/2018, 693/2020 e 2.389/2020, por já integrarem o conjunto de proposições encabeçado pelo Projeto de Lei n. 2.630/2020. INDEFIRO o Requerimento n. 2.342/2020 quanto aos Projetos de Lei ns. 10.915/2018 e 2.149/2019, por tratarem especificamente de matéria eleitoral, e quanto ao Projeto de Lei n.  559/2019, por cuidar especificamente de currículo escolar. DEFIRO o Requerimento n. 2.342/2020 quanto aos Projetos de Lei ns. 1.974/2019 e 2.844/2020 (e seu apenso, 3.222/2020), por guardarem relação com o Projeto de Lei n.  2.630/2020. Apensem-se, portanto, os Projetos de Lei ns. 1.974/2019 e 2.844/2020 (e seu apenso, 3.222/2020) ao Projeto de Lei n.  2.630/2020, oriundo do Senado Federal, na forma do art. 143, II, a, do Regimento Interno da Câmara dos Deputados. Em decorrência disso, redistribua-se o Projeto de Lei n.  2.630/2020 à Comissão de Trabalho, de Administração e Serviço Público, o que, por força do art. 34, II, acarretará a criação de Comissão Especial. INDEFIRO o Requerimento n. 2.342/2020 quanto aos Projetos de Lei ns. 3.221/2020 e 4.027/2020, por integrarem um conjunto de proposições que dispõe especificamente sobre publicidade institucional da União e outros entes federados.  Oficie-se. Publique-se.

[ATUALIZAÇÃO DO DESPACHO DO PL N. 2.630/2020: CTASP, CSSF, CCTCI, CFT (mérito e art. 54 do RICD) e CCJC (mérito e art. 54 do RICD). Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Prioridade (art. 151, II, do RICD)]";"NA";1;“Art. 18-A É vedada a contratação, veiculação, patrocínio e anúncio de publicidade oficial em veículos de comunicação que, direta ou indiretamente, propaguem e estimulem notícias falsas.”
2259207;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259207;PL;4046;2020;139;Projeto de Lei;Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal) para acrescentar meio de comunicação de massa ou sistema de informática ou telemática para causar dano à honra ou imagem como agravante de pena.;"NA";Alteração, Código Penal, agravação penal, crime contra a honra, calúnia, difamação, injúria, internet, sistema de informação, telemática, notícia falsa (fake news).;2020-08-04T09:12:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";https://dadosabertos.camara.leg.br/api/v2/proposicoes/946034;"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1918648;"NA";2020-12-16T00:00:00Z;14;"NA";180;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;Ordinária (Art. 151, III, RICD);Publicação de Proposição;604;Tramitando em Conjunto;925;Encaminhada à publicação. Publicação Inicial em avulso e no DCD de 17/12/20 PÅG 576.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1970866;0;§ 3º Se o crime é cometido com o uso da rede mundial de computadores, sistema de informação ou telemática que facilite o compartilhamento de conteúdo calunioso, injurioso ou difamatório, aplica-se a pena em dobro.” (NR).
2259482;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259482;PL;4096;2020;139;Projeto de Lei;Altera o Decreto-Lei no 2.848, de 7 de dezembro de 1940 – Código Penal, para prever a aplicação da pena em dobro aos crimes contra a honra cometidos mediante a criação, divulgação, produção ou compartilhamento de informação ou notícia que sabe ser falsa por meio da internet.;"NA";Alteração, Código Penal, aumento da pena, Crime contra a honra, criação divulgação, produção, compartilhamento, Notícia falsa (fake news), Internet.;2020-08-05T15:54:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";https://dadosabertos.camara.leg.br/api/v2/proposicoes/946034;"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1919582;"NA";2020-12-18T00:00:00Z;16;"NA";180;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;Ordinária (Art. 151, III, RICD);Publicação de Proposição;604;Tramitando em Conjunto;925;Encaminhada à publicação. Publicação Inicial em avulso e no DCD de 19/12/20 PÅG 726.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1958548;1;Art. 1º Esta Lei altera o Decreto-Lei no 2.848, de 7 de dezembro de 1940 – Código Penal, para prever a aplicação da pena em dobro aos crimes contra a honra cometidos mediante a criação, divulgação, produção ou compartilhamento de informação ou notícia que sabe ser falsa por meio da internet.
2265119;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2265119;PL;5136;2020;139;Projeto de Lei;Cria mecanismos para coibir a violência e a discriminação política contra a mulher e dá outras providências.;"NA";Criação, meios, repressão, violência política contra a mulher, tipificação de conduta, agressão física, ameaça, constrangimento, discriminação, divulgação, notícia falsa (fake news), mulher, candidata, deputada   . _Alteração, Código Eleitoral (1965), intolerância, propaganda, depreciação, condição, mulher, estímulo, discriminação racial, grupo discriminação sexual.;2020-11-10T13:26:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";"NA";"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1941371;"NA";2021-02-11T00:00:00Z;17;"NA";4;MESA;https://dadosabertos.camara.leg.br/api/v2/orgaos/4;Urgência (Art. 155, RICD);Devolução à CCP;1010;Arquivada;923;Devolução à CCP;"NA";1;"IV- divulgar notícias falsas aquele que sabendo que a mulher candidata e/ou parlamentar é inocente e com o objetivo de atrapalhar as eleições, divulga qualquer meio ou forma o ato ou fato que lhe foi falsamente atribuído;"
2265937;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2265937;PL;5347;2020;139;Projeto de Lei;Cria a Lei de Enfrentamento à Desinformação nas Eleições.;"NA";Criação, meios, enfrentamento, desinformação, eleições, atuação, plataforma digital.;2020-12-03T10:48:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";"NA";"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1945976;"NA";2021-03-31T00:00:00Z;18;https://dadosabertos.camara.leg.br/api/v2/deputados/178989;2002;CCTCI;https://dadosabertos.camara.leg.br/api/v2/orgaos/2002;Prioridade (Art. 151, II, RICD);Designação de Relator;320;Aguardando Parecer;915;Designada Relatora, Dep. Renata Abreu (PODE-SP);"NA";1;Art. 3º As plataformas mencionadas adotarão medidas de combate à desinformação e aos abusos nas eleições, sob orientação do Tribunal Superior Eleitoral, e disponibilizarão canais de comunicação direta entre os tribunais eleitorais e os eleitores brasileiros com vistas a combater disparos em massa e outras irregularidades
2267542;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2267542;PL;5567;2020;139;Projeto de Lei;Estabelece obrigatoriedade as plataformas de redes sociais para que instituam e mantenham mecanismos de controle de conteúdo.;"NA";Alteração, Lei das Eleições (1997), propaganda eleitoral, internet, plataforma digital, rede social, criação, manutenção, procedimento,  controle, conteúdo digital, usuário, exclusão, conteúdo infringente, calúnia, difamação, injúria, falta, verdade.;2020-12-17T11:02:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";https://dadosabertos.camara.leg.br/api/v2/proposicoes/2265937;"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1953329;"NA";2021-03-11T09:53:00Z;15;"NA";2002;CCTCI;https://dadosabertos.camara.leg.br/api/v2/orgaos/2002;Prioridade (Art. 151, II, RICD);Recebimento;500;Tramitando em Conjunto;925;Recebimento pela CCTCI.;"NA";1;Art. 57-K As plataformas de redes sociais e assemelhados deverão instituir mecanismo de controle de conteúdo de seus usuários que possibilitem a exclusão de conteúdos caluniosos, difamatória, injuriosa ou sabidamente inverídica. (...)
2267687;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2267687;PL;5587;2020;139;Projeto de Lei;Altera a Lei nº 4.737, de 15 de julho de 1965, que institui o Código Eleitoral, para incluir causa de aumento de pena nos crimes de calúnia, injúria e difamação eleitorais, quando praticados com abrangência difusa ou coletiva, como rádio, televisão ou internet e ou em virtude de violência política contra a mulher.;"NA";Alteração, Código Eleitoral (1965), crime eleitoral, aumento da pena, injúria, calúnia, difamação,  Propaganda eleitoral, Internet, Rede social digital, Mídia, Violência política contra a mulher.;2020-12-18T09:58:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";https://dadosabertos.camara.leg.br/api/v2/proposicoes/2219883;"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1954272;"NA";2021-03-18T16:57:00Z;15;"NA";2003;CCJC;https://dadosabertos.camara.leg.br/api/v2/orgaos/2003;Prioridade (Art. 151, II, RICD);Recebimento;500;Tramitando em Conjunto;925;Recebimento pela CCJC.;"NA";0;Art. 1º Esta Lei altera a Lei nº 4.737, de 15 de julho de 1965, que institui o Código Eleitoral, para incluir causa de aumento de pena nos crimes de calúnia, injúria e difamação eleitorais, quando praticados com abrangência difusa ou coletiva, como rádio, televisão ou internet e ou em virtude de violência política contra a mulher.
2268764;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268764;PL;105;2021;139;Projeto de Lei;Acrescenta o art. 285-A ao Decreto-Lei n.º 2.848, de 7 de dezembro de 1940 (Código Penal), para tornar crime a conduta de disseminação de notícias falsas, sem a identificação de dados científicos claros e fontes seguras da informação, sobre a eficácia, importância e segurança das vacinas.;"NA";Alteração, Código Penal, crime, disseminação, notícia falsa (fake news), ausência, identificação, dados científicos, fonte de informação, eficácia, segurança, vacina, pena.;2021-02-03T16:37:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";https://dadosabertos.camara.leg.br/api/v2/proposicoes/2227001;"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1959817;"NA";2021-04-12T00:00:00Z;15;"NA";2003;CCJC;https://dadosabertos.camara.leg.br/api/v2/orgaos/2003;Ordinária (Art. 151, III, RICD);Publicação de Proposição;604;Tramitando em Conjunto;925;Encaminhada à publicação. Publicação Inicial em avulso e no DCD de 13/04/21 PÅG 402.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1999175;1;Art. 1º - O Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), passa a vigorar acrescido do artigo 285-A, nos seguintes termos: Art. 285-A: Disseminar, por qualquer meio, notícias falsas ou infundadas, sem a identificação de dados científicos claros e fontes seguras da informação, sobre a eficácia, importância e segurança das vacinas. Pena – Reclusão, de dois a oito anos e multa. Parágrafo Único – Aumenta-se a pena da metade se o crime é praticado por agente público.
2268795;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268795;PL;127;2021;139;Projeto de Lei;Altera a Lei nº 12.965, de 23 de abril de 2014, para dispor sobre os verificadores de fatos.;"NA";Alteração, Marco Civil da Internet, disciplinamento, procedimento, Verificador de fatos independente, Notícia falsa (fake news), combate, Desinformação.;2021-02-03T16:54:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";https://dadosabertos.camara.leg.br/api/v2/proposicoes/2237042;"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1959879;"NA";2021-04-30T16:14:00Z;19;"NA";186;CCP;https://dadosabertos.camara.leg.br/api/v2/orgaos/186;Prioridade (Art. 151, II, RICD);Notificação de Apensação;504;Tramitando em Conjunto;925;Apense-se a este(a) o(a) PL-865/2021.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1981838;1;Art. 23-A O verificador de fatos que classificar determinado conteúdo como falso ou parcialmente falso deverá notificar o autor ou responsável pelo conteúdo dessa interpretação antes de tornar a classificação pública.
